		V;NFIN
erlies	urlir	V;SBJV;PRS;2;PL
erness	iarner	V;COND;1;SG
ernessen	iarner	V;COND;3;PL
ernesses	iarner	V;COND;2;PL
ernessi	iarner	V;COND;1;SG
ernessien	iarner	V;COND;1;PL
ernessies	iarner	V;COND;2;SG
erneva	iarner	V;IND;PST;3;SG;IPFV
ernevan	iarner	V;IND;PST;3;PL;IPFV
ernevas	iarner	V;IND;PST;2;SG;IPFV
ernevel	iarner	V;IND;PST;1;SG;IPFV
ernevi	iarner	V;SBJV;PST;3;SG;IPFV
ernevien	iarner	V;SBJV;PST;3;PL;IPFV
ernevies	iarner	V;SBJV;PST;2;SG;IPFV
erni	iarner	V;IMP;2;PL
ernida	iarner	V.PTCP;PST;FEM;SG
ernidas	iarner	V.PTCP;PST;FEM;PL
ernin	iarner	V;IND;PRS;1;PL
ernis	iarner	V;IND;PRS;2;PL
erniu	iarner	V.PTCP;PST;MASC;SG
ernius	iarner	V.PTCP;PST;NEUT
ernîen	iarner	V;SBJV;PRS;1;PL
ernîes	iarner	V;SBJV;PRS;2;PL
erschei	riescher	V;IMP;2;PL
erscheien	riescher	V;SBJV;PRS;1;PL
erscheies	riescher	V;SBJV;PRS;2;PL
erschein	riescher	V;IND;PRS;1;PL
erscheis	riescher	V;IND;PRS;2;PL
erschess	riescher	V;COND;1;SG
erschessen	riescher	V;COND;3;PL
erschesses	riescher	V;COND;2;PL
erschessi	riescher	V;COND;1;SG
erschessien	riescher	V;COND;1;PL
erschessies	riescher	V;COND;2;PL
erscheva	riescher	V;IND;PST;3;SG;IPFV
erschevan	riescher	V;IND;PST;3;PL;IPFV
erschevas	riescher	V;IND;PST;2;SG;IPFV
erschevel	riescher	V;IND;PST;1;SG;IPFV
erschevi	riescher	V;SBJV;PST;3;SG;IPFV
erschevien	riescher	V;SBJV;PST;3;PL;IPFV
erschevies	riescher	V;SBJV;PST;2;PL;IPFV
erschi	riescher	V;IMP;2;PL
erschida	riescher	V.PTCP;PST;FEM;SG
erschidas	riescher	V.PTCP;PST;FEM;PL
erschin	riescher	V;IND;PRS;1;PL
erschis	riescher	V;IND;PRS;2;PL
erschiu	riescher	V.PTCP;PST;MASC;SG
erschius	riescher	V.PTCP;PST;NEUT
erschîen	riescher	V;SBJV;PRS;1;PL
erschîes	riescher	V;SBJV;PRS;2;PL
es	ar	V;SBJV;PRS;2;SG
es	r	V;SBJV;PRS;2;SG
es-chel	iscar	V;IND;PRS;1;SG
es-chi	iscar	V;SBJV;PRS;1;SG
es-chien	iscar	V;SBJV;PRS;3;PL
es-chies	iscar	V;SBJV;PRS;2;PL
esca	iscar	V;IND;PRS;3;SG
escan	iscar	V;IND;PRS;3;PL
escas	iscar	V;IND;PRS;2;SG
esch	ar	V;IND;PRS;2;SG
esch	ir	V;IND;PRS;2;SG
escha	ar	V;IND;PRS;3;SG
escha	iar	V;IND;PRS;3;SG
escha	ir	V;IMP;2;SG
escha	ischar	V;IMP;2;SG
escha	r	V;IND;PRS;3;SG
eschaa	ir	V;IMP;2;SG
eschan	ar	V;IND;PRS;3;PL
eschan	iar	V;IND;PRS;3;PL
eschan	ir	V;IND;PRS;3;PL
eschan	ischar	V;IND;PRS;3;PL
eschan	r	V;IND;PRS;3;PL
eschas	ar	V;IND;PRS;2;SG
eschas	iar	V;IND;PRS;2;SG
eschas	ir	V;IND;PRS;2;SG
eschas	ischar	V;IND;PRS;2;SG
eschas	r	V;IND;PRS;2;SG
eschel	ar	V;IND;PRS;1;SG
eschel	iar	V;IND;PRS;1;SG
eschel	ir	V;IND;PRS;1;SG
eschel	ischar	V;IND;PRS;1;SG
eschel	r	V;IND;PRS;1;SG
eschi	ar	V;SBJV;PRS;1;SG
eschi	iar	V;SBJV;PRS;1;SG
eschi	ir	V;SBJV;PRS;1;SG
eschi	ischar	V;SBJV;PRS;1;SG
eschi	r	V;SBJV;PRS;1;SG
eschias	iar	V;IND;PRS;2;SG
eschien	ar	V;SBJV;PRS;3;PL
eschien	iar	V;SBJV;PRS;3;PL
eschien	ir	V;SBJV;PRS;3;PL
eschien	ischar	V;SBJV;PRS;3;PL
eschien	r	V;SBJV;PRS;1;PL
eschies	ar	V;SBJV;PRS;2;PL
eschies	iar	V;SBJV;PRS;2;SG
eschies	ir	V;SBJV;PRS;2;SG
eschies	ischar	V;SBJV;PRS;2;PL
eschies	r	V;SBJV;PRS;2;PL
eschii	iar	V;SBJV;PRS;1;SG
eschla	ischlar	V;IND;PRS;3;SG
eschla	lar	V;IND;PRS;3;SG
eschlan	ischlar	V;IND;PRS;3;PL
eschlas	ischlar	V;IND;PRS;2;SG
eschlel	ischlar	V;IND;PRS;1;SG
eschli	ischlar	V;SBJV;PRS;1;SG
eschlien	ischlar	V;SBJV;PRS;3;PL
eschlies	ischlar	V;SBJV;PRS;2;PL
eschîes	ir	V;SBJV;PRS;2;PL
escla	isclar	V;IND;PRS;3;SG
esclan	isclar	V;IND;PRS;3;PL
esclas	isclar	V;IND;PRS;2;SG
esclel	isclar	V;IND;PRS;1;SG
escli	isclar	V;SBJV;PRS;1;SG
esclien	isclar	V;SBJV;PRS;3;PL
esclies	isclar	V;SBJV;PRS;2;SG
esda	isdar	V;IMP;2;SG
esdan	isdar	V;IND;PRS;3;PL
esdas	isdar	V;IND;PRS;2;SG
esdel	isdar	V;IND;PRS;1;SG
esdi	isdar	V;SBJV;PRS;1;SG
esdien	isdar	V;SBJV;PRS;1;PL
esdies	isdar	V;SBJV;PRS;2;PL
ess	ar	V;COND;1;SG
ess	atter	V.PTCP;PST;MASC;SG
ess	ir	V;COND;1;SG
ess	r	V;COND;1;SG
ess	uer	V;COND;1;SG
essa	atter	V.PTCP;PST;FEM;SG
essas	atter	V.PTCP;PST;FEM;PL
essen	ar	V;COND;3;PL
essen	ir	V;COND;3;PL
essen	r	V;COND;3;PL
essen	uer	V;COND;3;PL
esses	ar	V;COND;2;PL
esses	ir	V;COND;2;PL
esses	r	V;COND;2;PL
esses	uer	V;COND;2;SG
essi	ar	V;COND;1;SG
essi	ir	V;COND;1;SG
essi	r	V;COND;1;SG
essi	uer	V;COND;3;SG
essien	ar	V;COND;3;PL
essien	ir	V;COND;1;PL
essien	r	V;COND;3;PL
essien	uer	V;COND;3;PL
essies	ar	V;COND;2;PL
essies	ir	V;COND;2;PL
essies	r	V;COND;2;SG
essies	uer	V;COND;2;PL
esta	istar	V;IMP;2;SG
estan	istar	V;IND;PRS;3;PL
estas	istar	V;IND;PRS;2;SG
estel	istar	V;IND;PRS;1;SG
estga	istgar	V;IND;PRS;3;SG
estgan	istgar	V;IND;PRS;3;PL
estgas	istgar	V;IND;PRS;2;SG
estgel	istgar	V;IND;PRS;1;SG
estgi	istgar	V;SBJV;PRS;3;SG
estgien	istgar	V;SBJV;PRS;1;PL
estgies	istgar	V;SBJV;PRS;2;PL
esti	istar	V;SBJV;PRS;1;SG
estien	istar	V;SBJV;PRS;3;PL
esties	istar	V;SBJV;PRS;2;SG
estra	istrar	V;IND;PRS;3;SG
estran	istrar	V;IND;PRS;3;PL
estras	istrar	V;IND;PRS;2;SG
estrel	istrar	V;IND;PRS;1;SG
estri	istrar	V;SBJV;PRS;1;SG
estrien	istrar	V;SBJV;PRS;3;PL
estries	istrar	V;SBJV;PRS;2;PL
et	iver	V.PTCP;PST;MASC;SG
eta	itar	V;IMP;2;SG
eta	ttar	V;IND;PRS;3;SG
etan	itar	V;IND;PRS;3;PL
etan	ttar	V;IND;PRS;3;PL
etas	itar	V;IND;PRS;2;SG
etas	ttar	V;IND;PRS;2;SG
etel	itar	V;IND;PRS;1;SG
etel	ttar	V;IND;PRS;1;SG
etg	ir	V.PTCP;PST;MASC;SG
etga	ir	V.PTCP;PST;FEM;SG
etga	itgar	V;IND;PRS;3;SG
etgan	itgar	V;IND;PRS;3;PL
etgas	ir	V.PTCP;PST;FEM;PL
etgas	itgar	V;IND;PRS;2;SG
etgel	itgar	V;IND;PRS;1;SG
etgi	itgar	V;SBJV;PRS;1;SG
etgien	itgar	V;SBJV;PRS;1;PL
etgies	itgar	V;SBJV;PRS;2;PL
etgs	ir	V.PTCP;PST;NEUT
eti	itar	V;SBJV;PRS;1;SG
eti	ttar	V;SBJV;PRS;1;SG
etien	itar	V;SBJV;PRS;3;PL
etien	ttar	V;SBJV;PRS;1;PL
eties	itar	V;SBJV;PRS;2;PL
eties	ttar	V;SBJV;PRS;2;SG
etra	itrar	V;IND;PRS;3;SG
etran	itrar	V;IND;PRS;3;PL
etras	itrar	V;IND;PRS;2;SG
etrel	itrar	V;IND;PRS;1;SG
etri	itrar	V;SBJV;PRS;1;SG
etrien	itrar	V;SBJV;PRS;3;PL
etries	itrar	V;SBJV;PRS;2;PL
ets	iver	V.PTCP;PST;NEUT
etsch	ar	V;IND;PRS;1;SG
etscha	itschar	V;IND;PRS;3;SG
etscha	itschir	V;IND;PRS;3;SG
etschan	itschar	V;IND;PRS;3;PL
etschan	itschir	V;IND;PRS;3;PL
etschas	itschar	V;IND;PRS;2;SG
etschas	itschir	V;IND;PRS;2;SG
etschel	ar	V;IND;PRS;1;SG
etschel	itschar	V;IND;PRS;1;SG
etschel	itschir	V;IND;PRS;1;SG
etschi	ar	V;SBJV;PRS;1;SG
etschi	itschar	V;SBJV;PRS;1;SG
etschi	itschir	V;SBJV;PRS;1;SG
etschien	ar	V;SBJV;PRS;3;PL
etschien	itschar	V;SBJV;PRS;1;PL
etschien	itschir	V;SBJV;PRS;1;PL
etschies	ar	V;SBJV;PRS;2;PL
etschies	itschar	V;SBJV;PRS;2;PL
etschies	itschir	V;SBJV;PRS;2;PL
etta	atter	V;IND;PRS;3;SG
etta	ittar	V;IND;PRS;3;SG
etta	iver	V.PTCP;PST;FEM;SG
ettan	atter	V;IND;PRS;3;PL
ettan	ittar	V;IND;PRS;3;PL
ettas	atter	V;IND;PRS;2;SG
ettas	ittar	V;IND;PRS;2;SG
ettas	iver	V.PTCP;PST;FEM;PL
ettel	atter	V;IND;PRS;1;SG
ettel	ittar	V;IND;PRS;1;SG
etter	atter	V;IND;FUT;1;SG
ettess	atter	V;COND;1;SG
ettessen	atter	V;COND;3;PL
ettesses	atter	V;COND;2;PL
ettessi	atter	V;COND;1;SG
ettessien	atter	V;COND;3;PL
ettessies	atter	V;COND;2;PL
etteva	atter	V;IND;PST;3;SG;IPFV
ettevan	atter	V;IND;PST;1;PL;IPFV
ettevas	atter	V;IND;PST;2;PL;IPFV
ettevel	atter	V;IND;PST;1;SG;IPFV
ettevi	atter	V;SBJV;PST;3;SG;IPFV
ettevien	atter	V;SBJV;PST;1;PL;IPFV
ettevies	atter	V;SBJV;PST;2;SG;IPFV
etti	ar	V;SBJV;PRS;3;SG
etti	atter	V;SBJV;PRS;3;SG
etti	ittar	V;SBJV;PRS;1;SG
ettien	ar	V;SBJV;PRS;1;PL
ettien	atter	V;SBJV;PRS;3;PL
ettien	ittar	V;SBJV;PRS;3;PL
etties	ar	V;SBJV;PRS;2;PL
etties	atter	V;SBJV;PRS;2;SG
etties	ittar	V;SBJV;PRS;2;SG
ettin	atter	V;IND;PRS;1;PL
ettis	atter	V;IND;PRS;2;PL
ettîen	atter	V;SBJV;PRS;1;PL
ettîes	atter	V;SBJV;PRS;2;PL
eva	ar	V;IND;PST;3;SG;IPFV
eva	ir	V;IND;PST;3;SG;IPFV
eva	r	V;IND;PST;3;SG;IPFV
eva	uer	V;IND;PST;3;SG;IPFV
evan	ar	V;IND;PST;3;PL;IPFV
evan	ir	V;IND;PST;1;PL;IPFV
evan	r	V;IND;PST;3;PL;IPFV
evan	uer	V;IND;PST;3;PL;IPFV
evas	ar	V;IND;PST;2;SG;IPFV
evas	ir	V;IND;PST;2;PL;IPFV
evas	r	V;IND;PST;2;PL;IPFV
evas	uer	V;IND;PST;2;SG;IPFV
evel	ar	V;IND;PST;1;SG;IPFV
evel	ir	V;IND;PST;1;SG;IPFV
evel	r	V;IND;PST;1;SG;IPFV
evel	uer	V;IND;PST;1;SG;IPFV
evi	ar	V;SBJV;PST;3;SG;IPFV
evi	ir	V;SBJV;PST;3;SG;IPFV
evi	r	V;SBJV;PST;3;SG;IPFV
evi	uer	V;SBJV;PST;1;SG;IPFV
evien	ar	V;SBJV;PST;1;PL;IPFV
evien	ir	V;SBJV;PST;3;PL;IPFV
evien	r	V;SBJV;PST;3;PL;IPFV
evien	uer	V;SBJV;PST;1;PL;IPFV
evies	ar	V;SBJV;PST;2;SG;IPFV
evies	ir	V;SBJV;PST;2;SG;IPFV
evies	r	V;SBJV;PST;2;SG;IPFV
evies	uer	V;SBJV;PST;2;SG;IPFV
ez	izzar	V.PTCP;PST;MASC;SG
ezi	iziar	V;SBJV;PRS;1;SG
ezia	iziar	V;IMP;2;SG
ezian	iziar	V;IND;PRS;3;PL
ezias	iziar	V;IND;PRS;2;SG
eziel	iziar	V;IND;PRS;1;SG
ezien	iziar	V;SBJV;PRS;3;PL
ezies	iziar	V;SBJV;PRS;2;PL
ezla	izlar	V;IND;PRS;3;SG
ezlan	izlar	V;IND;PRS;3;PL
ezlas	izlar	V;IND;PRS;2;SG
ezlel	izlar	V;IND;PRS;1;SG
ezli	izlar	V;SBJV;PRS;3;SG
ezlien	izlar	V;SBJV;PRS;3;PL
ezlies	izlar	V;SBJV;PRS;2;PL
ezs	izzar	V.PTCP;PST;NEUT
eztga	iztgar	V;IMP;2;SG
eztgan	iztgar	V;IND;PRS;3;PL
eztgas	iztgar	V;IND;PRS;2;SG
eztgel	iztgar	V;IND;PRS;1;SG
eztgi	iztgar	V;SBJV;PRS;1;SG
eztgien	iztgar	V;SBJV;PRS;1;PL
eztgies	iztgar	V;SBJV;PRS;2;PL
ezza	izzar	V;IMP;2;SG
ezza	zzar	V;IND;PRS;3;SG
ezzan	izzar	V;IND;PRS;3;PL
ezzan	zzar	V;IND;PRS;3;PL
ezzas	izzar	V;IND;PRS;2;SG
ezzas	zzar	V;IND;PRS;2;SG
ezzel	izzar	V;IND;PRS;1;SG
ezzel	zzar	V;IND;PRS;1;SG
ezzi	izzar	V;SBJV;PRS;1;SG
ezzi	zzar	V;SBJV;PRS;3;SG
ezzien	izzar	V;SBJV;PRS;3;PL
ezzien	zzar	V;SBJV;PRS;1;PL
ezzies	izzar	V;SBJV;PRS;2;PL
ezzies	zzar	V;SBJV;PRS;2;PL
fabetisada	coholisar	V.PTCP;PST;FEM;SG
fabetisadas	coholisar	V.PTCP;PST;FEM;PL
fabetisai	coholisar	V.PTCP;PST;MASC;PL
fabetisar	coholisar	V;IND;FUT;1;SG
fabetisass	coholisar	V;COND;1;SG
fabetisassen	coholisar	V;COND;1;PL
fabetisasses	coholisar	V;COND;2;PL
fabetisassi	coholisar	V;COND;1;SG
fabetisassien	coholisar	V;COND;3;PL
fabetisassies	coholisar	V;COND;2;PL
fabetisau	coholisar	V.PTCP;PST;MASC;SG
fabetisaus	coholisar	V.PTCP;PST;NEUT
fabetisava	coholisar	V;IND;PST;3;SG;IPFV
fabetisavan	coholisar	V;IND;PST;3;PL;IPFV
fabetisavas	coholisar	V;IND;PST;2;SG;IPFV
fabetisavel	coholisar	V;IND;PST;1;SG;IPFV
fabetisavi	coholisar	V;SBJV;PST;3;SG;IPFV
fabetisavien	coholisar	V;SBJV;PST;3;PL;IPFV
fabetisavies	coholisar	V;SBJV;PST;2;PL;IPFV
fabetisei	coholisar	V;IMP;2;PL
fabetiseien	coholisar	V;SBJV;PRS;1;PL
fabetiseies	coholisar	V;SBJV;PRS;2;PL
fabetisein	coholisar	V;IND;PRS;1;PL
fabetiseis	coholisar	V;IND;PRS;2;PL
fabetisescha	coholisar	V;IMP;2;SG
fabetiseschan	coholisar	V;IND;PRS;3;PL
fabetiseschas	coholisar	V;IND;PRS;2;SG
fabetiseschel	coholisar	V;IND;PRS;1;SG
fabetiseschi	coholisar	V;SBJV;PRS;3;SG
fabetiseschien	coholisar	V;SBJV;PRS;3;PL
fabetiseschies	coholisar	V;SBJV;PRS;2;PL
fatgs	cunterfar	V.PTCP;PST;NEUT
faxada	cumandar	V.PTCP;PST;FEM;SG
faxadas	cumandar	V.PTCP;PST;FEM;PL
faxai	cumandar	V.PTCP;PST;MASC;PL
faxar	cumandar	V;IND;FUT;3;PL
faxass	cumandar	V;COND;3;SG
faxassen	cumandar	V;COND;3;PL
faxasses	cumandar	V;COND;2;PL
faxassi	cumandar	V;COND;3;SG
faxassien	cumandar	V;COND;1;PL
faxassies	cumandar	V;COND;2;SG
faxau	cumandar	V.PTCP;PST;MASC;SG
faxaus	cumandar	V.PTCP;PST;NEUT
faxava	cumandar	V;IND;PST;3;SG;IPFV
faxavan	cumandar	V;IND;PST;3;PL;IPFV
faxavas	cumandar	V;IND;PST;2;PL;IPFV
faxavel	cumandar	V;IND;PST;1;SG;IPFV
faxavi	cumandar	V;SBJV;PST;3;SG;IPFV
faxavien	cumandar	V;SBJV;PST;1;PL;IPFV
faxavies	cumandar	V;SBJV;PST;2;PL;IPFV
faxei	cumandar	V;IMP;2;PL
faxeien	cumandar	V;SBJV;PRS;1;PL
faxeies	cumandar	V;SBJV;PRS;2;PL
faxein	cumandar	V;IND;PRS;1;PL
faxeis	cumandar	V;IND;PRS;2;PL
faxescha	cumandar	V;IMP;2;SG
faxeschan	cumandar	V;IND;PRS;3;PL
faxeschas	cumandar	V;IND;PRS;2;SG
faxeschel	cumandar	V;IND;PRS;1;SG
faxeschi	cumandar	V;SBJV;PRS;1;SG
faxeschien	cumandar	V;SBJV;PRS;1;PL
faxeschies	cumandar	V;SBJV;PRS;2;PL
fetta	sefittar	V;IND;PRS;3;SG
fettan	sefittar	V;IND;PRS;3;PL
fettas	sefittar	V;IND;PRS;2;SG
fettel	sefittar	V;IND;PRS;1;SG
fetti	sefittar	V;SBJV;PRS;3;SG
fettien	sefittar	V;SBJV;PRS;3;PL
fetties	sefittar	V;SBJV;PRS;2;PL
fuss	esser	V;COND;1;SG
fussen	esser	V;COND;1;PL
fusses	esser	V;COND;2;PL
fussi	esser	V;COND;3;SG
fussien	esser	V;COND;3;PL
fussies	esser	V;COND;2;PL
fuva	esser	V;IND;PST;3;SG;IPFV
fuvan	esser	V;IND;PST;3;PL;IPFV
fuvas	esser	V;IND;PST;2;SG;IPFV
fuvel	esser	V;IND;PST;1;SG;IPFV
fuvi	esser	V;SBJV;PST;3;SG;IPFV
fuvien	esser	V;SBJV;PST;1;PL;IPFV
fuvies	esser	V;SBJV;PST;2;SG;IPFV
gei	er	V;IMP;2;PL
gei	r	V;IMP;2;PL
geien	er	V;SBJV;PRS;1;PL
geien	r	V;SBJV;PRS;1;PL
geies	er	V;SBJV;PRS;2;PL
geies	r	V;SBJV;PRS;2;PL
gein	er	V;IND;PRS;1;PL
gein	r	V;IND;PRS;1;PL
geis	er	V;IND;PRS;2;PL
geis	r	V;IND;PRS;2;PL
gel	er	V;IND;PRS;1;SG
gel	rgiar	V;IND;PRS;1;SG
gess	er	V;COND;1;SG
gess	r	V;COND;1;SG
gessen	er	V;COND;3;PL
gessen	r	V;COND;3;PL
gesses	er	V;COND;2;PL
gesses	r	V;COND;2;SG
gessi	er	V;COND;1;SG
gessi	r	V;COND;1;SG
gessien	er	V;COND;3;PL
gessien	r	V;COND;3;PL
gessies	er	V;COND;2;PL
gessies	r	V;COND;2;SG
geva	er	V;IND;PST;3;SG;IPFV
geva	r	V;IND;PST;3;SG;IPFV
gevan	er	V;IND;PST;3;PL;IPFV
gevan	r	V;IND;PST;3;PL;IPFV
gevas	er	V;IND;PST;2;SG;IPFV
gevas	r	V;IND;PST;2;SG;IPFV
gevel	er	V;IND;PST;1;SG;IPFV
gevel	r	V;IND;PST;1;SG;IPFV
gevi	er	V;SBJV;PST;3;SG;IPFV
gevi	r	V;SBJV;PST;3;SG;IPFV
gevien	er	V;SBJV;PST;3;PL;IPFV
gevien	r	V;SBJV;PST;3;PL;IPFV
gevies	er	V;SBJV;PST;2;SG;IPFV
gevies	r	V;SBJV;PST;2;PL;IPFV
gi	er	V;SBJV;PRS;1;SG
gi	r	V;SBJV;PRS;1;SG
gi	rgiar	V;SBJV;PRS;1;SG
gi	ver	V;SBJV;PRS;3;SG
gia	rgiar	V;IND;PRS;3;SG
gian	rgiar	V;IND;PRS;3;PL
gias	rgiar	V;IND;PRS;2;SG
giclescha	tgiclar	V;IMP;2;SG
gicleschan	tgiclar	V;IND;PRS;3;PL
gicleschas	tgiclar	V;IND;PRS;2;SG
gicleschel	tgiclar	V;IND;PRS;1;SG
gicleschi	tgiclar	V;SBJV;PRS;1;SG
gicleschien	tgiclar	V;SBJV;PRS;1;PL
gicleschies	tgiclar	V;SBJV;PRS;2;PL
giees	r	V;SBJV;PRS;2;SG
gien	r	V;SBJV;PRS;3;PL
gien	rgiar	V;SBJV;PRS;3;PL
gien	ver	V;SBJV;PRS;1;PL
gies	er	V;SBJV;PRS;2;SG
gies	r	V;SBJV;PRS;2;PL
gies	rgiar	V;SBJV;PRS;2;PL
gies	ver	V;SBJV;PRS;2;SG
giu	haver	V.PTCP;PST;MASC;PL
gli	dirar	V;SBJV;PRS;1;SG
glia	dirar	V;IND;PRS;3;SG
glia	igliar	V;IND;PRS;3;SG
gliada	dirar	V.PTCP;PST;FEM;SG
gliadas	dirar	V.PTCP;PST;FEM;PL
gliai	dirar	V.PTCP;PST;MASC;PL
glian	dirar	V;IND;PRS;3;PL
gliar	dirar	V;IND;FUT;1;SG
glias	dirar	V;IND;PRS;2;SG
gliass	dirar	V;COND;3;SG
gliassen	dirar	V;COND;3;PL
gliasses	dirar	V;COND;2;PL
gliassi	dirar	V;COND;3;SG
gliassien	dirar	V;COND;3;PL
gliassies	dirar	V;COND;2;SG
gliau	dirar	V.PTCP;PST;MASC;SG
gliaus	dirar	V.PTCP;PST;NEUT
gliava	dirar	V;IND;PST;3;SG;IPFV
gliavan	dirar	V;IND;PST;1;PL;IPFV
gliavas	dirar	V;IND;PST;2;SG;IPFV
gliavel	dirar	V;IND;PST;1;SG;IPFV
gliavi	dirar	V;SBJV;PST;1;SG;IPFV
gliavien	dirar	V;SBJV;PST;1;PL;IPFV
gliavies	dirar	V;SBJV;PST;2;SG;IPFV
gliei	dirar	V;IMP;2;PL
glieien	dirar	V;SBJV;PRS;1;PL
glieies	dirar	V;SBJV;PRS;2;PL
gliein	dirar	V;IND;PRS;1;PL
glieis	dirar	V;IND;PRS;2;PL
gliel	dirar	V;IND;PRS;1;SG
gliel	igliar	V;IND;PRS;1;SG
glien	dirar	V;SBJV;PRS;3;PL
glies	dirar	V;SBJV;PRS;2;PL
glies	igliar	V;SBJV;PRS;2;PL
glis	aglir	V;IND;PRS;2;PL
gn	er	V;IMP;2;SG
gn	ner	V;IND;PRS;3;SG
gnan	ner	V;IND;PRS;3;PL
gnas	ener	V;IND;PRS;2;SG
gnas	ner	V;IND;PRS;2;SG
gnel	ner	V;IND;PRS;1;SG
gni	ner	V;SBJV;PRS;3;SG
gnien	ner	V;SBJV;PRS;3;PL
gnies	ner	V;SBJV;PRS;2;SG
gns	ner	V;IND;PRS;2;SG
gs	er	V;IND;PRS;2;SG
ha	ar	V;IMP;2;SG
han	car	V;IND;PRS;3;PL
hegla	aglir	V;IND;PRS;3;SG
heglan	aglir	V;IND;PRS;3;PL
heglas	aglir	V;IND;PRS;2;SG
heglel	aglir	V;IND;PRS;1;SG
hegli	aglir	V;SBJV;PRS;1;SG
heglien	aglir	V;SBJV;PRS;1;PL
heglies	aglir	V;SBJV;PRS;2;PL
hei	ar	V;IMP;2;PL
hei	car	V;IMP;2;PL
heien	ar	V;SBJV;PRS;1;PL
heien	car	V;SBJV;PRS;1;PL
heies	ar	V;SBJV;PRS;2;PL
heies	car	V;SBJV;PRS;2;PL
hein	ar	V;IND;PRS;1;PL
hein	car	V;IND;PRS;1;PL
heis	ar	V;IND;PRS;2;PL
heis	car	V;IND;PRS;2;PL
hel	ar	V;IND;PRS;1;SG
hel	car	V;IND;PRS;1;SG
henta	antar	V;IND;PRS;3;SG
hentan	antar	V;IND;PRS;3;PL
hentas	antar	V;IND;PRS;2;SG
hentel	antar	V;IND;PRS;1;SG
henti	antar	V;SBJV;PRS;1;SG
hentien	antar	V;SBJV;PRS;3;PL
henties	antar	V;SBJV;PRS;2;PL
hescha	ar	V;IND;PRS;3;SG
hescha	car	V;IMP;2;SG
hescha	ir	V;IND;PRS;3;SG
heschan	ar	V;IND;PRS;3;PL
heschan	car	V;IND;PRS;3;PL
heschan	ir	V;IND;PRS;3;PL
heschas	ar	V;IND;PRS;2;SG
heschas	car	V;IND;PRS;2;SG
heschas	ir	V;IND;PRS;2;SG
heschel	ar	V;IND;PRS;1;SG
heschel	car	V;IND;PRS;1;SG
heschel	ir	V;IND;PRS;1;SG
hesches	ar	V;SBJV;PRS;2;SG
heschi	ar	V;SBJV;PRS;1;SG
heschi	car	V;SBJV;PRS;1;SG
heschi	ir	V;SBJV;PRS;1;SG
heschien	ar	V;SBJV;PRS;3;PL
heschien	car	V;SBJV;PRS;3;PL
heschien	ir	V;SBJV;PRS;3;PL
heschies	ar	V;SBJV;PRS;2;SG
heschies	car	V;SBJV;PRS;2;PL
heschies	ir	V;SBJV;PRS;2;PL
hi	ar	V;SBJV;PRS;3;SG
hi	car	V;SBJV;PRS;1;SG
hi	ir	V;IMP;2;PL
hien	ar	V;SBJV;PRS;3;PL
hien	car	V;SBJV;PRS;1;PL
hies	ar	V;SBJV;PRS;2;SG
hies	car	V;SBJV;PRS;2;SG
hin	ir	V;IND;PRS;1;PL
his	ir	V;IND;PRS;2;PL
hschien	ar	V;SBJV;PRS;1;PL
hschien	car	V;SBJV;PRS;3;PL
hîen	ir	V;SBJV;PRS;1;PL
hîes	ir	V;SBJV;PRS;2;PL
i	ar	V;SBJV;PRS;1;SG
i	ascher	V;IND;PRS;3;SG
i	ender	V.PTCP;PST;MASC;PL
i	er	V;SBJV;PRS;1;SG
i	gir	V;IMP;2;SG
i	r	V.PTCP;PST;MASC;PL
i	schar	V;IND;PRS;3;SG
i	scher	V;IMP;2;SG
i	sser	V;IND;PRS;3;SG
i	uler	V;IND;PRS;1;SG
i	ver	V;IND;PRS;1;SG
ia	ar	V;IND;PRS;3;SG
ia	er	V;IND;PRS;3;SG
iaga	egar	V;IND;PRS;3;SG
iagan	egar	V;IND;PRS;3;PL
iagas	egar	V;IND;PRS;2;SG
iaghel	egar	V;IND;PRS;1;SG
iaghi	egar	V;SBJV;PRS;3;SG
iaghien	egar	V;SBJV;PRS;3;PL
iaghies	egar	V;SBJV;PRS;2;PL
iala	alar	V;IND;PRS;3;SG
iala	elar	V;IND;PRS;3;SG
iala	ellar	V;IND;PRS;3;SG
iala	ellir	V;IND;PRS;3;SG
ialan	alar	V;IND;PRS;3;PL
ialan	elar	V;IND;PRS;3;PL
ialan	ellar	V;IND;PRS;3;PL
ialan	ellir	V;IND;PRS;3;PL
ialas	alar	V;IND;PRS;2;SG
ialas	elar	V;IND;PRS;2;SG
ialas	ellar	V;IND;PRS;2;SG
ialas	ellir	V;IND;PRS;2;SG
ialel	alar	V;IND;PRS;1;SG
ialel	elar	V;IND;PRS;1;SG
ialel	ellar	V;IND;PRS;1;SG
ialel	ellir	V;IND;PRS;1;SG
iali	alar	V;SBJV;PRS;1;SG
iali	elar	V;SBJV;PRS;1;SG
iali	ellar	V;SBJV;PRS;1;SG
iali	ellir	V;SBJV;PRS;1;SG
ialien	alar	V;SBJV;PRS;3;PL
ialien	elar	V;SBJV;PRS;3;PL
ialien	ellar	V;SBJV;PRS;3;PL
ialien	ellir	V;SBJV;PRS;3;PL
ialies	alar	V;SBJV;PRS;2;PL
ialies	elar	V;SBJV;PRS;2;SG
ialies	ellar	V;SBJV;PRS;2;PL
